Evento,KE,px,py,pz,x,y,z
171,919827,0.17981,-0.548113,-0.816848,55.5375,-502.4,-55.2126,
183,215548,0.564191,-0.205074,-0.79977,457.57,179.728,-502.4,
186,0.0694849,0.736452,-0.495445,0.460622,502.4,-156.379,188.926,
188,0.0919898,0.42473,-0.0644534,-0.903023,502.4,-370.38,-20.5934,
192,5.29844e+06,-0.342735,-0.282111,-0.896073,-100.947,-73.4322,-502.4,
196,0.107684,0.729666,0.669666,0.138326,502.4,127.463,-235.069,
204,4981.79,0.0577531,0.71212,-0.699678,-263.428,502.4,-193.397,
206,0.0507796,-0.0864286,0.743703,0.6629,136.156,179.337,502.4,
208,691700,0.200802,-0.818622,-0.538086,235.075,-462.959,-502.4,
209,0.00683951,0.0722708,-0.8059,-0.587624,13.0892,-502.4,-183.229,
217,4.29504e+06,-0.827571,-0.0418957,-0.559796,-297.846,-79.0714,-502.4,
220,1.35752e+06,0.175087,0.91892,0.353454,299.838,110.133,502.4,
222,1.31982e+06,0.697012,-0.580085,0.421516,160.71,-502.4,-140.166,
230,1.10618e+06,-0.61799,-0.635131,0.463354,-502.4,-60.8351,238.519,
236,4.74723e+06,0.465794,0.884297,-0.0324738,262.569,502.4,-16.5202,
242,46170.5,0.184647,0.95464,0.233596,-175.635,502.4,347.622,
248,801.248,-0.842559,-0.538507,-0.010215,167.001,-502.4,2.44587,
250,3.94401e+06,0.214823,0.0454545,-0.975595,111.422,21.0759,-502.4,
259,0.02544,0.835259,-0.549854,-0.00178384,502.4,-449.79,238.627,
261,0.0475274,0.307262,-0.935287,-0.175579,47.905,-502.4,202.593,
262,5777.25,-0.618108,0.182218,0.764683,-502.4,97.3817,-236.227,
265,0.0944567,0.189875,0.336882,-0.922203,209.864,502.4,217.802,
267,1.74805e+06,0.207011,0.339273,-0.917627,-11.5994,37.1966,-502.4,
275,2.57551e+06,0.554876,0.214235,0.803875,-141.506,-360.011,502.4,
278,0.0540836,-0.855682,-0.0894199,-0.509718,-502.4,295.17,81.2243,
281,5.99587e+06,-0.628263,-0.741812,-0.234523,-424.204,-502.4,-155.938,
283,0.801589,-0.641118,0.687793,-0.340453,-502.4,-427.372,334.445,
286,478108,0.500636,-0.284362,0.817619,330.811,-502.4,-50.7538,
288,89.962,0.437113,-0.702211,0.561989,13.0392,-458.515,502.4,
289,0.0795654,-0.699512,-0.605109,-0.380166,-502.4,-141.917,-269.064,
294,1.34291e+06,-0.9697,0.235366,-0.0654627,135.908,502.4,-212.59,
304,4.90935e+06,-0.708816,-0.636996,-0.30301,-502.4,-343.572,-289.545,
318,0.0289884,0.451694,-0.883867,-0.121459,-174.154,-502.4,420.768,
319,2.9158e+06,0.253608,-0.418562,0.87206,148.485,-241.827,502.4,
320,0.0540548,-0.284353,0.954929,-0.0851693,139.024,502.4,-30.2125,
330,5.00773e+06,0.269726,0.176253,-0.946669,143.504,95.973,-502.4,
335,1.2217e+06,-0.569068,0.176991,-0.803016,-502.4,252.519,-122.368,
360,6.43145e+06,0.132155,-0.668821,0.731583,92.2923,-462.78,502.4,
368,5.82921e+06,-0.119103,-0.332522,-0.935545,-65.2467,-177.555,-502.4,
371,2.25679e+06,0.0870489,0.117975,-0.989194,2.17881,-196.57,-502.4,
379,3.51472,0.10643,0.16884,-0.97988,-64.5961,-324.971,-502.4,
380,0.00953059,0.0371503,0.991193,-0.127111,-50.4361,502.4,-12.8979,
391,5.88095e+06,0.955475,-0.203915,0.213277,502.4,-105.202,111.153,
392,0.0420549,-0.336159,-0.826181,-0.452131,-502.4,100.867,-182.684,
401,1.3797e+06,-0.764462,0.444252,0.46716,-33.9507,502.4,16.4035,
406,0.0963418,-0.691731,0.00572063,-0.722132,-226.001,319.963,-502.4,
407,16994.6,0.315799,-0.302133,-0.899437,348.326,-120.287,-502.4,
409,268170,0.663157,0.70416,-0.253735,502.4,420.63,-217.604,
414,2.06368e+06,-0.95842,0.0680838,-0.277121,-502.4,-75.7753,-38.0964,
425,0.0999867,-0.259148,0.947444,0.187595,311.522,502.4,-232.594,
441,3.013e+06,0.794819,-0.38061,0.47265,502.4,8.8188,268.74,
449,1.54034e+06,0.509084,0.411654,0.755894,502.4,269.378,377.806,
456,549.558,0.259395,-0.543217,0.798517,-423.485,-502.4,110.583,
463,1.36414,-0.221857,-0.814322,0.536339,-137.964,-40.1897,502.4,
469,0.046685,-0.442904,-0.514245,-0.73443,-238.76,-502.4,-140.378,
473,5.14358e+06,-0.190339,-0.973612,0.125901,-96.9649,-502.4,66.6786,
475,0.0479687,-0.213891,0.930549,0.297202,283.895,502.4,-335.279,
476,6.44317e+06,0.528016,-0.847527,0.0538227,313.139,-502.4,33.198,
477,913984,-0.768927,-0.493752,0.406153,-502.4,276.817,-80.9215,
486,0.0639799,0.457723,-0.0201756,-0.888866,-302.359,128.642,-502.4,
487,127066,0.0528153,-0.162121,-0.985356,-319.498,89.832,-502.4,
495,1.29085e+06,0.821334,-0.566718,0.0651184,502.4,234.76,-301.675,
500,3.82279e+06,0.430522,0.793235,-0.430614,502.4,-85.5452,-219.991,
507,0.0280957,-0.795842,-0.538291,-0.277272,-502.4,-166.693,-141.391,
509,885227,-0.486534,-0.276938,-0.828607,-48.4269,-502.4,-79.0978,
517,0.0171424,0.580935,0.765504,0.276618,-205.292,502.4,-102.431,
531,509349,-0.971018,0.148288,-0.187441,201.79,502.4,-98.2002,
533,51628.3,0.329759,-0.160759,0.930277,502.4,-8.5144,85.591,
537,906638,-0.647489,0.154275,-0.746296,-502.4,394.353,-204.001,
539,10287.5,0.777763,-0.31532,-0.543744,502.4,-131.42,180.476,
541,0.0434422,-0.485243,0.355191,0.798986,-52.804,-377.39,502.4,
547,0.0594355,0.0721439,-0.913132,0.40123,272.84,-502.4,95.3536,
549,2.18103e+06,-0.66368,-0.568325,0.48635,-428.031,-502.4,86.1689,
551,5877.57,-0.343153,-0.704317,-0.621437,-333.141,-502.4,-185.481,
556,0.0626219,0.529916,0.690512,0.492324,502.4,-192.239,-232.454,
559,6.23598e+06,0.988785,-0.0978275,0.112849,502.4,29.3846,-39.188,
561,129260,-0.51576,-0.392823,0.761369,-60.3789,221.313,502.4,
566,0.0117187,0.417146,-0.827993,0.374722,70.6,182.87,502.4,
567,1.47293e+06,-0.631662,-0.5697,-0.525781,-459.381,-502.4,398.142,
577,0.00440139,0.242379,-0.812205,0.530637,407.56,-502.4,29.407,
580,0.0363583,-0.264295,0.616339,-0.741805,-53.823,502.4,135.893,
582,5.9374e+06,-0.161714,0.051499,-0.985493,-80.445,26.2124,-502.4,
583,0.993508,0.570818,-0.793037,-0.21274,502.4,-454.687,-182.528,
590,305344,-0.540996,0.520383,-0.660701,-502.4,-351.988,108.245,
593,0.111077,0.140585,-0.466175,0.873451,-175.157,113.546,502.4,
597,1.21088e+06,0.652552,-0.275478,-0.705895,502.4,263.398,-397.81,
601,0.0422392,0.784807,0.597135,0.165856,-118.677,502.4,75.2651,
606,7.04049e+06,-0.568761,-0.471901,0.673662,-421.177,-351.281,502.4,
611,0.0511026,0.523253,-0.670907,-0.525443,-121.358,-164.821,-502.4,
614,0.076266,0.494407,-0.177536,0.850907,47.4697,273.074,502.4,
615,0.0134208,0.529623,-0.539359,-0.654669,-43.6425,-264.77,-502.4,
622,1.38329e+06,0.580116,-0.310979,0.752833,502.4,-198.085,235.224,
636,5.38963e+06,-0.893134,0.146858,0.425141,-502.4,283.654,260.919,
641,0.00299394,0.357636,0.133166,-0.924318,-315.697,-171.987,-502.4,
653,4.97709e+06,-0.779525,-0.568315,-0.26336,-502.4,-367.96,-171.867,
656,2.73756e+06,0.0110901,0.951298,0.308075,393.127,502.4,246.206,
658,0.0628015,0.187656,-0.796416,0.574897,100.362,-39.722,502.4,
660,0.0807456,-0.167627,0.024612,0.985543,-286.145,283.305,502.4,
661,0.106594,0.480391,-0.67739,-0.557106,-215.369,213.995,-502.4,
663,8.28703e+06,0.148693,0.964168,-0.219705,77.7383,502.4,-116.513,
667,0.0076501,-0.488283,0.312192,0.814933,-101.841,502.4,207.489,
677,822202,-0.481112,-0.430432,0.763715,6.35293,-183.513,502.4,
680,8.59975e+06,0.939035,0.0698647,-0.336648,502.4,38.3303,-180.449,
682,0.100564,0.263115,0.16443,0.950649,186.207,-54.4191,502.4,
686,300825,-0.444378,0.450413,-0.774375,54.439,502.4,325.165,
688,4.04961e+06,0.993204,0.108451,-0.0422446,502.4,-1.88601,155.724,
709,0.122263,-0.839327,0.439255,0.320289,-502.4,55.6538,21.4972,
715,134.784,0.22152,-0.444196,0.868112,205.24,-64.1387,502.4,
718,0.0646785,0.59028,0.629222,0.505617,-210.625,502.4,231.367,
719,2.30851e+06,0.207537,-0.946722,0.246262,25.5828,-502.4,-68.2277,
725,2.75612e+06,0.724214,0.0456743,0.688061,502.4,-232.227,96.2478,
729,0.0727734,0.814242,0.0265566,0.579918,502.4,158.203,-200.559,
741,1.87522,0.69045,-0.597027,0.408457,-103.217,-502.4,122.549,
743,4.38171e+06,0.405721,0.61576,0.675447,406.168,502.4,413.732,
746,0.0583124,0.919364,-0.202546,-0.337261,502.4,-235.577,271.854,
749,0.0530905,0.961691,0.202042,-0.185283,-214.582,502.4,143.463,
758,7.59815,0.492617,-0.860443,0.130252,117.874,-502.4,238.821,
766,5.62776e+06,-0.941819,-0.107673,-0.318408,-502.4,-58.9523,-171.681,
772,490987,-0.335376,-0.59101,-0.733641,-350.935,-215.267,-502.4,
784,6.75734e+06,0.153137,0.413055,0.897739,88.5111,230.39,502.4,
785,0.0348165,-0.317105,-0.100914,0.943006,-6.73167,-18.1279,502.4,
791,95.1839,0.862507,0.255999,-0.436517,34.2042,-86.2016,-502.4,
799,1.59134e+06,-0.814982,-0.24593,-0.524712,-502.4,-13.3155,-54.929,
800,713252,0.131896,-0.868107,0.478534,-98.9412,-502.4,-13.0153,
805,0.0388593,-0.650107,-0.0393116,0.758825,-82.1532,358.728,502.4,
808,8.1793e+06,0.9077,-0.415551,-0.0582985,502.4,-326.924,357.591,
811,4.44403e+06,-0.528228,0.816917,0.231565,-324.627,502.4,142.258,
815,2.98785e+06,0.66159,-0.749704,0.015578,455.549,-502.4,-411.924,
818,3.09393e+06,0.823066,0.421888,-0.380228,502.4,61.069,-62.3174,
821,0.0103495,-0.843739,0.00624041,0.536718,-502.4,-190.615,366.987,
822,0.0336075,0.415632,0.679738,0.604323,-51.8172,502.4,421.792,
823,0.0595641,0.0924587,0.980443,0.173734,196.362,502.4,221.376,
824,0.195296,-0.661289,0.595723,0.455864,-502.4,236.943,218.374,
827,3083.49,0.91173,-0.355468,0.20589,-147.023,-502.4,-98.6033,
830,0.0376808,0.488097,-0.0326341,-0.872179,502.4,94.9459,-305.514,
832,0.0453293,0.383079,-0.569348,0.727388,55.2858,-502.4,-410.376,
833,3.99989e+06,-0.412315,0.77793,-0.474153,-159.732,502.4,353.256,
840,923288,-0.187853,-0.841396,0.506718,213.268,-502.4,62.5882,
846,0.015818,-0.573685,0.804768,0.152425,281.94,502.4,135.956,
851,6.18055e+06,0.596658,-0.761727,-0.25253,276.045,-502.4,-247.187,
864,903565,0.598052,0.754481,0.270357,502.4,-110.881,-26.3161,
869,0.0986327,0.965704,0.0408279,0.256414,502.4,33.6513,16.3133,
872,0.0738266,-0.841137,0.34327,-0.417917,-502.4,417.915,226.527,
877,0.120231,-0.68067,-0.281308,-0.676427,-502.4,100.302,66.3844,
880,8.74149e+06,-0.0766625,0.992372,0.0965461,-216.294,502.4,-261.258,
886,0.0396202,0.486289,0.248291,-0.83778,-294.015,-24.5949,-502.4,
887,577.894,0.463416,-0.612109,0.640756,58.9287,112.475,502.4,
888,662817,-0.996903,-0.0773575,-0.0141636,-502.4,-240.074,-54.0293,
894,0.169053,-0.165995,0.67191,0.721791,64.3688,264.995,502.4,
896,7.99829e+06,0.171169,-0.270319,0.947433,368.009,-432.179,502.4,
900,2.80531e+06,0.345034,0.930748,-0.121081,183.774,502.4,-63.6676,
905,0.081858,-0.0618466,0.889974,0.451797,-246.871,502.4,232.502,
906,190.672,-0.284912,0.598111,-0.749058,-194.248,157.497,-502.4,
909,1.4799e+06,-0.235086,0.971164,0.0396942,110.723,502.4,161.749,
918,931915,0.928563,0.219597,-0.299246,179.945,502.4,133.316,
928,17.2724,-0.244252,-0.9405,0.236221,-207.725,-108.517,502.4,
930,0.125603,-0.930157,-0.252879,-0.266196,-502.4,-78.7846,210.622,
933,3.31752e+06,-0.275652,0.0781635,-0.958074,-256.998,-172.76,-502.4,
935,0.0131553,0.258618,0.480945,-0.83774,213.202,36.0668,-502.4,
936,6.962e+06,-0.153555,0.25141,0.955622,-80.187,130.066,502.4,
946,6.91593e+06,-0.501133,-0.206641,0.840336,-299.262,-125.133,502.4,
952,3.11808e+06,-0.418949,-0.838153,0.349258,-209.05,-502.4,42.2544,
953,0.0451953,-0.343936,-0.938029,-0.042539,-176.458,-502.4,-412.18,
954,0.0448508,0.533257,0.76453,0.36212,502.4,-268.063,-345.406,
960,1353.04,-0.43568,-0.678902,-0.590995,-502.4,36.5592,117.113,
961,0.0275011,0.851185,-0.504724,0.144007,154.171,-502.4,-271.727,
963,8.79869e+06,-0.857321,-0.513983,-0.028673,-502.4,-299.477,-17.5229,
965,6.78387e+06,-0.212974,-0.618308,-0.75653,-266.503,-497.143,-502.4,
969,0.006204,-0.317711,0.206424,0.925445,-169.772,-136.361,502.4,
974,56501.3,-0.311802,0.370131,-0.87509,25.1346,502.4,-328.763,
980,0.0428623,-0.754317,-0.646995,-0.111366,323.721,-190.684,-502.4,
982,7.52215e+06,0.388737,0.878498,0.277713,223.978,502.4,158.142,
986,0.0771879,-0.578729,-0.620069,0.529704,-2.58874,-502.4,123.588,
990,1088.28,0.62762,-0.665944,-0.403252,304.042,-502.4,-74.0189,
993,39.0182,0.858552,0.373256,-0.351522,353.37,502.4,411.899,
996,372.335,-0.287512,0.949462,0.125935,-502.4,-79.7176,-88.5948,
1005,4.55292e+06,0.349743,-0.712114,0.608747,246.205,-502.4,432.339,
1010,0.0242757,-0.722591,-0.277466,0.633146,-117.24,65.9758,502.4,
1017,6.00348e+06,-0.272785,-0.549621,-0.789624,-229.458,-502.4,-300.638,
1024,0.0267906,-0.640247,0.741561,0.200429,327.673,-92.3002,502.4,
1048,0.0252005,-0.562398,0.538208,0.627727,211.544,135.632,502.4,
1049,0.0403837,0.831279,0.470529,-0.295935,-222.741,502.4,-86.187,
1058,0.138486,0.48311,-0.168046,-0.859282,502.4,44.5773,112.039,
1059,0.0393277,0.133057,-0.458611,0.87862,-10.222,-502.4,-294.685,
1061,2.71975e+06,-0.523751,0.106438,-0.845195,17.2482,433.255,-502.4,
1079,0.166877,0.955374,0.243515,0.167212,502.4,-148.507,-158.186,
1081,0.0800358,-0.781361,-0.447321,-0.435177,-502.4,-45.9752,491.244,
1083,4.28437e+06,0.847706,0.489113,-0.205337,-244.717,502.4,-109.448,
1100,1.06071e+06,-0.14686,-0.434952,0.888397,-8.47191,274.525,502.4,
1109,6.10189e+06,0.184187,-0.780121,-0.597902,-123.401,-494.156,-502.4,
1113,0.0336975,0.586248,-0.796222,-0.149479,119.456,-502.4,58.2981,
1117,0.0740056,-0.937141,0.0610676,0.343567,-502.4,-127.69,-97.8251,
1119,0.0476438,-0.346674,0.33888,-0.87463,186.368,460.622,-502.4,
1121,0.0475053,0.612771,-0.549836,0.567619,502.4,229.534,389.401,
1134,1.29704e+06,-0.0904786,-0.598176,0.796241,-502.4,107.039,-465.261,
1137,5.36645e+06,-0.364052,-0.0692621,-0.9288,-196.359,-34.6711,-502.4,
1139,314084,-0.892365,-0.273202,-0.359229,19.5821,-502.4,244.956,
1140,0.00703403,-0.972252,-0.224664,0.0652025,-502.4,-66.3446,184.89,
1143,814312,0.481241,0.510295,-0.712745,136.102,43.0149,-502.4,
1144,7.03782e+06,0.34004,0.843227,0.416343,259.833,502.4,31.825,
1145,0.0088304,-0.844408,0.47738,0.24307,-502.4,276.387,-232.39,
1146,0.0427704,0.554062,0.574402,0.60256,-356.438,-160.61,502.4,
1149,8.84285e+06,-0.899207,0.323846,-0.294195,-502.4,181.034,-161.803,
1153,6.04688e+06,0.939212,-0.158465,-0.30458,502.4,-144.812,-229.58,
1154,4.02951e+06,0.553147,0.801439,-0.227428,34.4684,502.4,-120.081,
1155,4.43012e+06,0.0255604,0.301988,-0.952969,-362.383,186.996,-502.4,
1157,0.0129398,-0.49413,0.463246,0.735689,-220.111,502.4,224.391,
1160,909607,-0.329471,0.318286,0.8889,-61.5429,12.1246,502.4,
1162,3.3802e+06,-0.882436,0.46417,0.0765039,-185.15,502.4,-242.661,
1164,0.0124202,0.299874,-0.86648,-0.399109,-222.618,-502.4,474.464,
1181,6.01599e+06,0.520353,-0.67883,0.518095,386.658,-502.4,385.003,
1182,7.22421e+06,-0.151101,0.742297,0.652812,-99.6746,502.4,443.06,
1188,0.0503006,-0.485924,-0.614868,0.62114,-502.4,243.733,297.948,
1190,0.0442566,0.0455595,0.00973936,0.998914,289.044,-28.7471,502.4,
1194,3.06693e+06,0.98084,-0.193032,0.0262916,502.4,-383.328,-96.816,
1202,0.0268558,0.652524,-0.424635,0.627613,502.4,-48.0771,68.0244,
1204,118001,-0.312942,0.722976,-0.615932,6.69524,12.5627,-502.4,
1222,133.124,0.87144,0.484814,-0.0744867,502.4,-64.3824,-119.932,
1224,2.27674e+06,0.536845,0.697521,0.474617,452.152,502.4,-208.921,
1227,816677,0.880511,0.469238,-0.0672067,-147.679,502.4,196.68,
1230,0.0233188,-0.326578,0.870182,-0.368959,339.95,502.4,119.396,
1235,189.083,-0.0582918,-0.279967,0.958238,-179.304,200.857,502.4,
1237,87790.5,-0.214099,-0.967027,-0.137911,159.811,-502.4,63.187,
1238,3.85867e+06,-0.111761,0.256541,0.96005,-57.485,131.848,502.4,
1243,2.06084e+06,0.839016,0.354673,0.412626,254.997,502.4,48.379,
1250,0.0172008,-0.77024,0.0129964,-0.637622,201.161,59.7477,-502.4,
1251,6.14231e+06,0.00445443,-0.82287,-0.568213,3.18302,-502.4,-346.183,
1252,21.041,0.0884969,-0.978135,-0.188204,-21.6487,-502.4,-396.402,
1265,3.69187e+06,-0.771641,-0.573464,0.275153,-502.4,21.7763,97.0992,
1269,14.7967,-0.0985555,-0.42063,-0.901863,257.803,-156.083,-502.4,
1273,3271.86,-0.630633,0.775042,0.0401488,-116.24,502.4,-478.732,
1287,0.248667,0.336421,0.844253,0.417201,41.3105,502.4,298.673,
1288,3.10764e+06,-0.832761,-0.0172959,0.553362,-495.567,-217.354,502.4,
1289,1475.97,-0.737676,0.317293,0.595952,-502.4,-260.557,-191.449,
1296,3.39977e+06,-0.225605,-0.967392,0.115128,-106.446,-502.4,95.217,
1298,4.44677e+06,-0.417213,0.235259,-0.877831,-449.321,127.195,-502.4,
1306,0.00827254,0.650052,0.442291,0.617908,-230.397,224.486,502.4,
1310,2.70777,0.786231,0.507468,0.352586,450.731,145.716,502.4,
1312,0.0812965,-0.98919,0.115027,-0.0909479,-502.4,146.596,37.0737,
1314,4.1308,0.0831998,0.662379,0.744535,202.897,403.714,502.4,
1316,5.23654,0.79368,0.117661,-0.596849,502.4,-1.85179,266.303,
1320,1.90767e+06,0.783052,-0.327899,0.5285,27.5428,-427.139,502.4,
1322,5.62736e+06,0.159444,0.393301,-0.905479,85.7932,218.136,-502.4,
1324,727922,0.315268,-0.810151,-0.494229,351.661,-502.4,85.0113,
1325,719669,-0.749679,0.0294916,0.661144,-502.4,325.541,-27.2102,
1327,0.0491013,0.753384,0.464401,0.465558,-134.811,502.4,-102.624,
1329,6.36519e+06,0.917763,-0.362337,-0.162554,137.591,-502.4,-98.7238,
1336,3.85444e+06,-0.166661,-0.965464,-0.200257,199.861,-502.4,-164.216,
1341,0.0261247,-0.690529,-0.426309,0.58432,-419.673,-303.117,502.4,
1346,2083.22,0.743348,-0.295527,0.600081,502.4,50.1144,34.8721,
1351,5.10256e+06,-0.236231,-0.970096,0.0557481,-4.03722,-502.4,-115.045,
1378,15843.7,-0.808805,0.513294,0.286991,94.8327,184.765,502.4,
1379,4.50827e+06,-0.299371,-0.274547,-0.913784,52.8479,196.398,-502.4,
1389,0.0717134,0.895868,-0.398391,0.196735,502.4,279.433,-280.227,
1403,0.0730992,0.3469,0.266084,-0.899366,33.3275,82.7456,-502.4,
1405,0.046356,-0.932479,0.139262,-0.333299,-502.4,373.647,219.294,
1406,0.0463015,-0.188835,-0.940176,0.283567,114.711,31.4993,502.4,
1411,4.71455e+06,-0.916074,-0.380419,-0.126846,-502.4,-283.387,95.7356,
1420,689091,-0.205332,-0.153058,-0.96665,161.055,-134.497,-502.4,
1422,576095,-0.241182,-0.460373,-0.854335,-440.28,-235.625,-502.4,
1426,0.0713138,-0.184697,-0.947044,-0.262668,-47.863,-502.4,-295.853,
1428,2972.97,-0.100589,0.942229,0.31951,272.539,502.4,-114.356,
1442,2.80687e+06,0.179729,-0.915223,-0.360643,162.258,-343.379,-502.4,
1455,0.0543349,0.780676,0.577608,0.238564,-73.4344,502.4,-346.887,
1456,984393,-0.848321,0.0603353,0.526034,-47.3104,402.576,502.4,
1459,2.26895e+06,-0.479489,0.876409,-0.0446941,-502.4,-52.9791,337.005,
1460,61.6078,0.217014,0.854927,0.471174,328.056,502.4,341.037,
1462,3.88064e+06,0.957856,-0.0528034,-0.282354,502.4,-125.594,-169.318,
1463,5949.23,0.576654,-0.0972527,-0.811179,49.72,-172.664,-502.4,
1464,1.82357e+06,0.713381,0.446713,-0.539939,250.601,-59.845,-502.4,
1466,0.0332402,-0.0466215,-0.888534,0.456435,-341.077,-502.4,-67.3361,
1480,202881,0.929837,-0.22203,-0.293438,502.4,-11.9906,-70.0284,
1481,0.107397,0.423462,0.0719886,-0.903049,-58.0378,46.7623,-502.4,
1493,3.24703e+06,-0.1025,0.773505,-0.625446,-362.133,169.954,-502.4,
1505,512937,-0.309265,-0.358548,0.880794,93.0711,352.849,502.4,
1508,2.37451e+06,0.671612,-0.570344,0.472912,502.4,-238.447,154.487,
1515,4.74177e+06,0.723065,0.666564,-0.181301,225.04,502.4,-263.596,
1522,0.0358149,0.251857,-0.691831,0.676711,502.4,-114.09,-253.269,
1524,6.12646e+06,-0.0611569,0.989609,0.13013,-104.633,502.4,170.979,
1527,1.89497e+06,-0.0488238,-0.397883,-0.916136,-53.2035,120.267,-502.4,
1536,1.76751e+06,-0.192539,-0.296648,0.935376,-199.767,-287.979,502.4,
1540,6.17168e+06,-0.889747,-0.195522,-0.412457,-502.4,-109.791,-235.836,
1551,0.0065279,0.475668,0.544432,-0.690893,155.14,-128.78,-502.4,
1558,0.0949094,0.937893,0.346171,-0.0228617,502.4,333.256,-8.31691,
1560,0.0451419,0.160285,-0.00594919,-0.987053,-184.525,-323.571,-502.4,
1561,2.36945e+06,0.740113,0.0802921,-0.667672,502.4,-146.896,-235.783,
1564,353.056,0.506058,-0.26161,-0.821867,502.4,-232.234,392.882,
1568,970606,0.59188,0.0126082,-0.805928,502.4,-244.799,132.93,
1570,0.0207913,0.469965,0.786753,0.40019,502.4,338.813,-215.813,
1575,1.85168e+06,0.273652,0.768413,0.578495,308.779,502.4,10.1548,
1576,4.51388e+06,-0.282656,0.935082,-0.213841,-150.845,502.4,-117.205,
1582,0.0775008,0.116694,-0.15554,-0.980913,156.954,204.233,-502.4,
1587,795614,0.895523,0.423648,-0.13624,502.4,-1.94793,-407.933,
1588,842800,0.286108,0.95457,0.083296,-202.519,502.4,-50.4359,
1596,5.04136e+06,0.320587,0.115948,0.940096,174.078,60.8563,502.4,
1601,6.3523e+06,-0.946565,0.080252,0.312367,-502.4,40.9305,165.137,
1605,0.0317162,0.934806,0.337593,-0.110312,502.4,78.3148,-48.0328,
1617,6.93517e+06,-0.276114,0.764516,0.582474,-17.2258,502.4,225.779,
1619,0.0397147,0.803018,0.0881371,0.589402,502.4,190.28,239.917,
1623,0.0569797,0.248556,-0.731667,0.634731,101.943,-502.4,-9.62857,
1625,1.15866e+06,0.554761,0.831281,0.0348208,-56.6247,502.4,-427.395,
1627,0.052297,0.686783,-0.294242,0.664643,502.4,-80.972,-348.368,
1647,6.42474e+06,0.0512931,-0.978763,-0.198472,24.4375,-502.4,-99.7111,
1648,81414.1,0.585479,-0.563467,0.582854,502.4,-202.156,11.4508,
1656,2.93254e+06,-0.118887,0.570358,-0.812747,138.816,266.748,-502.4,
1657,13641.7,-0.510616,0.774679,0.37302,389.697,502.4,-99.6597,
1658,0.0121909,0.454451,0.890743,-0.00711332,502.4,13.7474,-68.4389,
